latitude,longitude,date_local,aqi
39.835556,-75.3725,2017-08-04,12
39.835556,-75.3725,2017-08-18,10
39.835556,-75.3725,2017-08-16,36
39.835556,-75.3725,2017-08-22,40
39.835556,-75.3725,2017-08-24,32
39.835556,-75.3725,2017-08-30,34
39.835556,-75.3725,2017-08-17,40
39.835556,-75.3725,2017-08-29,54
39.835556,-75.3725,2017-08-29,53
39.835556,-75.3725,2017-08-11,3
39.835556,-75.3725,2017-08-05,5
39.835556,-75.3725,2017-08-12,5
39.835556,-75.3725,2017-08-20,34
39.835556,-75.3725,2017-08-14,28
39.835556,-75.3725,2017-08-07,17
39.835556,-75.3725,2017-08-27,39
39.835556,-75.3725,2017-08-31,36
39.835556,-75.3725,2017-08-19,10
39.835556,-75.3725,2017-08-25,23
39.835556,-75.3725,2017-08-02,26
39.835556,-75.3725,2017-08-08,14
39.835556,-75.3725,2017-08-23,28
39.835556,-75.3725,2017-08-03,22
39.835556,-75.3725,2017-08-13,20
39.835556,-75.3725,2017-08-06,30
39.835556,-75.3725,2017-08-26,36
39.835556,-75.3725,2017-08-11,24
39.835556,-75.3725,2017-08-10,46
39.835556,-75.3725,2017-08-28,37
39.835556,-75.3725,2017-08-05,24
39.835556,-75.3725,2017-08-23,31
39.835556,-75.3725,2017-08-15,18
39.835556,-75.3725,2017-08-21,59
39.835556,-75.3725,2017-08-09,40
40.309722,-78.915,2017-08-17,54
40.309722,-78.915,2017-08-25,50
40.309722,-78.915,2017-08-05,37
40.309722,-78.915,2017-08-12,56
40.309722,-78.915,2017-08-23,35
40.309722,-78.915,2017-08-11,46
40.309722,-78.915,2017-08-04,38
40.309722,-78.915,2017-08-30,50
40.309722,-78.915,2017-08-14,55
40.309722,-78.915,2017-08-21,58
40.309722,-78.915,2017-08-03,55
40.309722,-78.915,2017-08-22,44
40.309722,-78.915,2017-08-06,49
40.309722,-78.915,2017-08-08,43
40.309722,-78.915,2017-08-10,45
40.309722,-78.915,2017-08-13,50
40.309722,-78.915,2017-08-07,34
40.309722,-78.915,2017-08-27,58
40.309722,-78.915,2017-08-16,57
40.309722,-78.915,2017-08-20,54
40.309722,-78.915,2017-08-15,50
40.309722,-78.915,2017-08-31,52
40.309722,-78.915,2017-08-29,53
40.309722,-78.915,2017-08-18,20
40.309722,-78.915,2017-08-24,48
40.309722,-78.915,2017-08-19,37
40.309722,-78.915,2017-08-09,44
40.309722,-78.915,2017-08-26,58
40.309722,-78.915,2017-08-28,60
40.43743,-79.863571999999991,2017-08-13,48
40.43743,-79.863571999999991,2017-08-30,44
40.43743,-79.863571999999991,2017-08-25,43
40.43743,-79.863571999999991,2017-08-11,60
40.43743,-79.863571999999991,2017-08-02,75
40.43743,-79.863571999999991,2017-08-07,41
40.43743,-79.863571999999991,2017-08-19,51
40.43743,-79.863571999999991,2017-08-08,33
40.43743,-79.863571999999991,2017-08-27,52
40.43743,-79.863571999999991,2017-08-03,55
40.43743,-79.863571999999991,2017-08-24,50
40.43743,-79.863571999999991,2017-08-26,45
40.43743,-79.863571999999991,2017-08-10,45
40.43743,-79.863571999999991,2017-08-15,60
40.43743,-79.863571999999991,2017-08-29,33
40.43743,-79.863571999999991,2017-08-04,48
40.43743,-79.863571999999991,2017-08-06,49
40.43743,-79.863571999999991,2017-08-21,63
40.43743,-79.863571999999991,2017-08-23,36
40.43743,-79.863571999999991,2017-08-20,63
40.43743,-79.863571999999991,2017-08-18,29
40.43743,-79.863571999999991,2017-08-22,58
40.43743,-79.863571999999991,2017-08-09,58
40.43743,-79.863571999999991,2017-08-12,64
40.43743,-79.863571999999991,2017-08-05,30
40.43743,-79.863571999999991,2017-08-14,52
40.43743,-79.863571999999991,2017-08-31,56
40.43743,-79.863571999999991,2017-08-28,42
40.43743,-79.863571999999991,2017-08-16,50
40.43743,-79.863571999999991,2017-08-17,53
40.617488,-79.72766399999999,2017-08-05,39
40.617488,-79.72766399999999,2017-08-26,43
40.617488,-79.72766399999999,2017-08-02,66
40.617488,-79.72766399999999,2017-08-17,57
40.617488,-79.72766399999999,2017-08-23,33
40.617488,-79.72766399999999,2017-08-14,56
40.617488,-79.72766399999999,2017-08-11,58
40.617488,-79.72766399999999,2017-08-08,37
40.617488,-79.72766399999999,2017-08-29,37
40.617488,-79.72766399999999,2017-08-20,56
40.054171,-74.985165999999992,2017-08-12,11
40.054171,-74.985165999999992,2017-08-21,42
40.054171,-74.985165999999992,2017-08-20,20
40.054171,-74.985165999999992,2017-08-30,26
40.054171,-74.985165999999992,2017-08-02,39
40.054171,-74.985165999999992,2017-08-09,25
40.054171,-74.985165999999992,2017-08-24,33
40.054171,-74.985165999999992,2017-08-18,22
40.054171,-74.985165999999992,2017-08-05,2
40.054171,-74.985165999999992,2017-08-16,40
40.054171,-74.985165999999992,2017-08-19,14
40.054171,-74.985165999999992,2017-08-06,16
40.054171,-74.985165999999992,2017-08-07,14
40.054171,-74.985165999999992,2017-08-23,22
40.054171,-74.985165999999992,2017-08-31,35
40.054171,-74.985165999999992,2017-08-29,15
40.054171,-74.985165999999992,2017-08-25,21
40.054171,-74.985165999999992,2017-08-26,19
40.054171,-74.985165999999992,2017-08-15,32
40.054171,-74.985165999999992,2017-08-13,20
40.054171,-74.985165999999992,2017-08-17,32
40.054171,-74.985165999999992,2017-08-04,12
40.054171,-74.985165999999992,2017-08-11,17
40.054171,-74.985165999999992,2017-08-27,37
40.054171,-74.985165999999992,2017-08-03,28
40.054171,-74.985165999999992,2017-08-08,15
40.054171,-74.985165999999992,2017-08-22,52
40.054171,-74.985165999999992,2017-08-28,29
40.054171,-74.985165999999992,2017-08-10,30
40.054171,-74.985165999999992,2017-08-14,28
40.112221999999996,-75.309167,2017-08-03,57
40.112221999999996,-75.309167,2017-08-05,18
40.112221999999996,-75.309167,2017-08-20,40
40.112221999999996,-75.309167,2017-08-16,41
40.112221999999996,-75.309167,2017-08-22,59
40.112221999999996,-75.309167,2017-08-14,52
40.112221999999996,-75.309167,2017-08-17,53
40.112221999999996,-75.309167,2017-08-23,26
40.112221999999996,-75.309167,2017-08-02,56
40.112221999999996,-75.309167,2017-08-24,32
40.112221999999996,-75.309167,2017-08-19,26
40.112221999999996,-75.309167,2017-08-08,30
40.112221999999996,-75.309167,2017-08-09,45
40.112221999999996,-75.309167,2017-08-12,28
40.112221999999996,-75.309167,2017-08-13,36
40.112221999999996,-75.309167,2017-08-21,64
40.112221999999996,-75.309167,2017-08-26,27
40.112221999999996,-75.309167,2017-08-06,32
40.112221999999996,-75.309167,2017-08-04,50
40.112221999999996,-75.309167,2017-08-15,52
40.112221999999996,-75.309167,2017-08-25,29
40.112221999999996,-75.309167,2017-08-30,38
40.112221999999996,-75.309167,2017-08-28,42
40.112221999999996,-75.309167,2017-08-11,51
40.112221999999996,-75.309167,2017-08-29,26
40.112221999999996,-75.309167,2017-08-07,38
40.112221999999996,-75.309167,2017-08-31,47
40.112221999999996,-75.309167,2017-08-18,39
40.112221999999996,-75.309167,2017-08-10,53
40.112221999999996,-75.309167,2017-08-27,45
40.375644,-80.169942999999989,2017-08-26,41
40.375644,-80.169942999999989,2017-08-23,32
40.375644,-80.169942999999989,2017-08-02,66
40.375644,-80.169942999999989,2017-08-20,48
40.375644,-80.169942999999989,2017-08-11,55
40.375644,-80.169942999999989,2017-08-05,29
40.375644,-80.169942999999989,2017-08-17,54
40.375644,-80.169942999999989,2017-08-08,36
40.375644,-80.169942999999989,2017-08-29,37
40.043833,-76.112400000000008,2017-08-22,62
40.043833,-76.112400000000008,2017-08-08,38
40.043833,-76.112400000000008,2017-08-06,40
40.043833,-76.112400000000008,2017-08-28,45
40.043833,-76.112400000000008,2017-08-10,56
40.043833,-76.112400000000008,2017-08-20,42
40.043833,-76.112400000000008,2017-08-24,37
40.043833,-76.112400000000008,2017-08-22,54
40.043833,-76.112400000000008,2017-08-19,30
40.043833,-76.112400000000008,2017-08-15,55
40.043833,-76.112400000000008,2017-08-11,54
40.043833,-76.112400000000008,2017-08-09,54
40.043833,-76.112400000000008,2017-08-21,59
40.043833,-76.112400000000008,2017-08-04,58
40.043833,-76.112400000000008,2017-08-29,21
40.043833,-76.112400000000008,2017-08-24,40
40.043833,-76.112400000000008,2017-08-27,48
40.043833,-76.112400000000008,2017-08-30,44
40.043833,-76.112400000000008,2017-08-02,62
40.043833,-76.112400000000008,2017-08-25,40
40.043833,-76.112400000000008,2017-08-05,25
40.043833,-76.112400000000008,2017-08-29,34
40.043833,-76.112400000000008,2017-08-19,28
40.043833,-76.112400000000008,2017-08-12,50
40.043833,-76.112400000000008,2017-08-03,60
40.043833,-76.112400000000008,2017-08-23,36
40.043833,-76.112400000000008,2017-08-17,54
40.043833,-76.112400000000008,2017-08-13,14
40.043833,-76.112400000000008,2017-08-18,45
40.043833,-76.112400000000008,2017-08-26,35
40.043833,-76.112400000000008,2017-08-20,39
40.043833,-76.112400000000008,2017-08-12,43
40.043833,-76.112400000000008,2017-08-23,35
40.043833,-76.112400000000008,2017-08-31,48
40.043833,-76.112400000000008,2017-08-07,43
40.043833,-76.112400000000008,2017-08-18,43
40.043833,-76.112400000000008,2017-08-26,43
40.043833,-76.112400000000008,2017-08-25,35
40.043833,-76.112400000000008,2017-08-10,49
40.043833,-76.112400000000008,2017-08-11,41
40.043833,-76.112400000000008,2017-08-21,52
40.043833,-76.112400000000008,2017-08-30,33
40.043833,-76.112400000000008,2017-08-16,48
40.043833,-76.112400000000008,2017-08-31,39
40.043833,-76.112400000000008,2017-08-28,37
40.043833,-76.112400000000008,2017-08-14,52
40.246528,-77.18675,2017-08-31,37
40.246528,-77.18675,2017-08-28,50
40.246528,-77.18675,2017-08-27,42
40.246528,-77.18675,2017-08-26,41
40.246528,-77.18675,2017-08-08,12
40.246528,-77.18675,2017-08-18,22
40.246528,-77.18675,2017-08-19,17
40.246528,-77.18675,2017-08-30,26
40.246528,-77.18675,2017-08-19,30
40.246528,-77.18675,2017-08-24,25
40.246528,-77.18675,2017-08-04,44
40.246528,-77.18675,2017-08-18,44
40.246528,-77.18675,2017-08-12,38
40.246528,-77.18675,2017-08-05,19
40.246528,-77.18675,2017-08-16,40
40.246528,-77.18675,2017-08-12,15
40.246528,-77.18675,2017-08-10,44
40.246528,-77.18675,2017-08-14,33
40.246528,-77.18675,2017-08-11,30
40.246528,-77.18675,2017-08-13,38
40.246528,-77.18675,2017-08-07,27
40.246528,-77.18675,2017-08-20,35
40.246528,-77.18675,2017-08-22,51
40.246528,-77.18675,2017-08-23,24
40.246528,-77.18675,2017-08-16,31
40.246528,-77.18675,2017-08-24,20
40.246528,-77.18675,2017-08-25,25
40.246528,-77.18675,2017-08-17,44
40.246528,-77.18675,2017-08-20,32
40.246528,-77.18675,2017-08-11,41
40.246528,-77.18675,2017-08-08,19
40.246528,-77.18675,2017-08-03,37
40.246528,-77.18675,2017-08-31,41
40.246528,-77.18675,2017-08-17,54
40.246528,-77.18675,2017-08-26,31
40.246528,-77.18675,2017-08-28,37
40.246528,-77.18675,2017-08-06,37
40.246528,-77.18675,2017-08-05,4
40.246528,-77.18675,2017-08-15,48
40.246528,-77.18675,2017-08-29,26
40.246528,-77.18675,2017-08-06,33
40.246528,-77.18675,2017-08-30,28
40.246528,-77.18675,2017-08-23,16
40.246528,-77.18675,2017-08-22,45
40.246528,-77.18675,2017-08-21,51
40.246528,-77.18675,2017-08-07,21
40.246528,-77.18675,2017-08-13,25
40.246528,-77.18675,2017-08-09,30
40.246528,-77.18675,2017-08-14,43
40.246528,-77.18675,2017-08-10,39
40.246528,-77.18675,2017-08-25,22
40.246528,-77.18675,2017-08-02,45
40.246528,-77.18675,2017-08-27,34
40.246528,-77.18675,2017-08-21,54
40.246528,-77.18675,2017-08-29,22
40.246528,-77.18675,2017-08-15,43
40.246528,-77.18675,2017-08-09,25
39.965278,-76.699444,2017-08-17,58
39.965278,-76.699444,2017-08-05,29
39.965278,-76.699444,2017-08-30,28
39.965278,-76.699444,2017-08-21,55
39.965278,-76.699444,2017-08-03,56
39.965278,-76.699444,2017-08-19,33
39.965278,-76.699444,2017-08-10,44
39.965278,-76.699444,2017-08-14,47
39.965278,-76.699444,2017-08-31,40
39.965278,-76.699444,2017-08-08,45
39.965278,-76.699444,2017-08-29,29
39.965278,-76.699444,2017-08-24,29
39.965278,-76.699444,2017-08-26,34
39.965278,-76.699444,2017-08-25,28
39.965278,-76.699444,2017-08-18,47
39.965278,-76.699444,2017-08-12,43
39.965278,-76.699444,2017-08-28,35
39.965278,-76.699444,2017-08-27,41
39.965278,-76.699444,2017-08-23,38
39.965278,-76.699444,2017-08-15,63
39.965278,-76.699444,2017-08-09,37
39.965278,-76.699444,2017-08-11,38
39.965278,-76.699444,2017-08-06,38
39.965278,-76.699444,2017-08-13,43
39.965278,-76.699444,2017-08-20,44
39.965278,-76.699444,2017-08-16,58
39.965278,-76.699444,2017-08-02,64
