latitude,longitude,date_local,aqi
39.835556,-75.3725,2017-12-30,67
39.835556,-75.3725,2017-12-31,44
39.835556,-75.3725,2017-12-27,46
39.835556,-75.3725,2017-12-13,18
39.835556,-75.3725,2017-12-20,40
39.835556,-75.3725,2017-12-16,68
39.835556,-75.3725,2017-12-26,38
39.835556,-75.3725,2017-12-23,45
39.835556,-75.3725,2017-12-09,59
39.835556,-75.3725,2017-12-25,27
39.835556,-75.3725,2017-12-29,54
39.835556,-75.3725,2017-12-17,73
39.835556,-75.3725,2017-12-24,32
39.835556,-75.3725,2017-12-22,59
39.835556,-75.3725,2017-12-12,47
39.835556,-75.3725,2017-12-03,74
39.835556,-75.3725,2017-12-21,36
39.835556,-75.3725,2017-12-15,51
39.835556,-75.3725,2017-12-21,48
39.835556,-75.3725,2017-12-14,43
39.835556,-75.3725,2017-12-28,36
39.835556,-75.3725,2017-12-18,71
39.835556,-75.3725,2017-12-19,62
40.309722,-78.915,2017-12-13,40
40.309722,-78.915,2017-12-09,67
40.309722,-78.915,2017-12-14,55
40.309722,-78.915,2017-12-27,36
40.309722,-78.915,2017-12-12,56
40.309722,-78.915,2017-12-05,66
40.309722,-78.915,2017-12-07,50
40.309722,-78.915,2017-12-03,91
40.309722,-78.915,2017-12-10,58
40.309722,-78.915,2017-12-17,81
40.309722,-78.915,2017-12-04,84
40.309722,-78.915,2017-12-20,59
40.309722,-78.915,2017-12-18,71
40.309722,-78.915,2017-12-08,54
40.309722,-78.915,2017-12-15,79
40.309722,-78.915,2017-12-19,50
40.309722,-78.915,2017-12-06,39
40.309722,-78.915,2017-12-02,86
40.309722,-78.915,2017-12-29,64
40.309722,-78.915,2017-12-11,63
40.309722,-78.915,2017-12-28,54
40.309722,-78.915,2017-12-16,61
40.43743,-79.863571999999991,2017-12-09,45
40.43743,-79.863571999999991,2017-12-11,49
40.43743,-79.863571999999991,2017-12-24,30
40.43743,-79.863571999999991,2017-12-18,48
40.43743,-79.863571999999991,2017-12-14,43
40.43743,-79.863571999999991,2017-12-15,57
40.43743,-79.863571999999991,2017-12-12,34
40.43743,-79.863571999999991,2017-12-29,58
40.43743,-79.863571999999991,2017-12-17,71
40.43743,-79.863571999999991,2017-12-25,34
40.43743,-79.863571999999991,2017-12-30,59
40.43743,-79.863571999999991,2017-12-27,47
40.43743,-79.863571999999991,2017-12-21,28
40.43743,-79.863571999999991,2017-12-08,40
40.43743,-79.863571999999991,2017-12-16,56
40.43743,-79.863571999999991,2017-12-06,19
40.43743,-79.863571999999991,2017-12-03,124
40.43743,-79.863571999999991,2017-12-04,61
40.43743,-79.863571999999991,2017-12-19,42
40.43743,-79.863571999999991,2017-12-28,55
40.43743,-79.863571999999991,2017-12-22,48
40.43743,-79.863571999999991,2017-12-05,38
40.43743,-79.863571999999991,2017-12-26,35
40.43743,-79.863571999999991,2017-12-07,30
40.43743,-79.863571999999991,2017-12-10,48
40.43743,-79.863571999999991,2017-12-23,37
40.43743,-79.863571999999991,2017-12-31,54
40.43743,-79.863571999999991,2017-12-02,83
40.43743,-79.863571999999991,2017-12-20,36
40.43743,-79.863571999999991,2017-12-13,27
40.617488,-79.72766399999999,2017-12-21,26
40.617488,-79.72766399999999,2017-12-27,34
40.617488,-79.72766399999999,2017-12-03,73
40.617488,-79.72766399999999,2017-12-06,21
40.617488,-79.72766399999999,2017-12-18,52
40.617488,-79.72766399999999,2017-12-12,26
40.617488,-79.72766399999999,2017-12-24,27
40.617488,-79.72766399999999,2017-12-09,45
40.617488,-79.72766399999999,2017-12-15,51
40.054171,-74.985165999999992,2017-12-29,55
40.054171,-74.985165999999992,2017-12-25,40
40.054171,-74.985165999999992,2017-12-16,72
40.054171,-74.985165999999992,2017-12-26,46
40.054171,-74.985165999999992,2017-12-04,91
40.054171,-74.985165999999992,2017-12-08,57
40.054171,-74.985165999999992,2017-12-05,29
40.054171,-74.985165999999992,2017-12-31,56
40.054171,-74.985165999999992,2017-12-24,33
40.054171,-74.985165999999992,2017-12-03,71
40.054171,-74.985165999999992,2017-12-17,71
40.054171,-74.985165999999992,2017-12-22,63
40.054171,-74.985165999999992,2017-12-19,74
40.054171,-74.985165999999992,2017-12-27,55
40.054171,-74.985165999999992,2017-12-23,50
40.054171,-74.985165999999992,2017-12-28,46
40.054171,-74.985165999999992,2017-12-21,58
40.054171,-74.985165999999992,2017-12-30,72
40.054171,-74.985165999999992,2017-12-06,38
40.054171,-74.985165999999992,2017-12-18,82
40.054171,-74.985165999999992,2017-12-07,49
40.054171,-74.985165999999992,2017-12-20,54
40.054171,-74.985165999999992,2017-12-02,50
40.054171,-74.985165999999992,2017-12-15,57
40.112221999999996,-75.309167,2017-12-21,31
40.112221999999996,-75.309167,2017-12-22,52
40.112221999999996,-75.309167,2017-12-16,58
40.112221999999996,-75.309167,2017-12-08,37
40.112221999999996,-75.309167,2017-12-26,15
40.112221999999996,-75.309167,2017-12-09,46
40.112221999999996,-75.309167,2017-12-11,40
40.112221999999996,-75.309167,2017-12-31,18
40.112221999999996,-75.309167,2017-12-19,48
40.112221999999996,-75.309167,2017-12-20,14
40.112221999999996,-75.309167,2017-12-02,54
40.112221999999996,-75.309167,2017-12-29,22
40.112221999999996,-75.309167,2017-12-25,10
40.112221999999996,-75.309167,2017-12-12,28
40.112221999999996,-75.309167,2017-12-05,33
40.112221999999996,-75.309167,2017-12-28,10
40.112221999999996,-75.309167,2017-12-15,44
40.112221999999996,-75.309167,2017-12-07,15
40.112221999999996,-75.309167,2017-12-17,64
40.112221999999996,-75.309167,2017-12-23,40
40.112221999999996,-75.309167,2017-12-18,73
40.112221999999996,-75.309167,2017-12-24,11
40.112221999999996,-75.309167,2017-12-06,2
40.112221999999996,-75.309167,2017-12-04,96
40.112221999999996,-75.309167,2017-12-10,53
40.112221999999996,-75.309167,2017-12-13,3
40.112221999999996,-75.309167,2017-12-27,24
40.112221999999996,-75.309167,2017-12-14,25
40.112221999999996,-75.309167,2017-12-30,59
40.112221999999996,-75.309167,2017-12-03,77
40.375644,-80.169942999999989,2017-12-27,32
40.375644,-80.169942999999989,2017-12-06,18
40.375644,-80.169942999999989,2017-12-12,25
40.375644,-80.169942999999989,2017-12-03,70
40.375644,-80.169942999999989,2017-12-21,27
40.375644,-80.169942999999989,2017-12-15,35
40.375644,-80.169942999999989,2017-12-18,33
40.375644,-80.169942999999989,2017-12-24,33
40.375644,-80.169942999999989,2017-12-09,35
40.375644,-80.169942999999989,2017-12-30,55
40.043833,-76.112400000000008,2017-12-15,38
40.043833,-76.112400000000008,2017-12-11,54
40.043833,-76.112400000000008,2017-12-27,33
40.043833,-76.112400000000008,2017-12-10,65
40.043833,-76.112400000000008,2017-12-14,34
40.043833,-76.112400000000008,2017-12-07,33
40.043833,-76.112400000000008,2017-12-27,32
40.043833,-76.112400000000008,2017-12-20,55
40.043833,-76.112400000000008,2017-12-04,124
40.043833,-76.112400000000008,2017-12-09,68
40.043833,-76.112400000000008,2017-12-17,69
40.043833,-76.112400000000008,2017-12-08,53
40.043833,-76.112400000000008,2017-12-13,5
40.043833,-76.112400000000008,2017-12-12,29
40.043833,-76.112400000000008,2017-12-16,60
40.043833,-76.112400000000008,2017-12-19,29
40.043833,-76.112400000000008,2017-12-21,56
40.043833,-76.112400000000008,2017-12-28,26
40.043833,-76.112400000000008,2017-12-14,26
40.043833,-76.112400000000008,2017-12-20,50
40.043833,-76.112400000000008,2017-12-25,24
40.043833,-76.112400000000008,2017-12-04,117
40.043833,-76.112400000000008,2017-12-06,30
40.043833,-76.112400000000008,2017-12-12,35
40.043833,-76.112400000000008,2017-12-09,74
40.043833,-76.112400000000008,2017-12-25,26
40.043833,-76.112400000000008,2017-12-05,59
40.043833,-76.112400000000008,2017-12-15,56
40.043833,-76.112400000000008,2017-12-22,64
40.043833,-76.112400000000008,2017-12-05,58
40.043833,-76.112400000000008,2017-12-07,23
40.043833,-76.112400000000008,2017-12-03,87
40.043833,-76.112400000000008,2017-12-31,37
40.043833,-76.112400000000008,2017-12-16,62
40.043833,-76.112400000000008,2017-12-30,74
40.043833,-76.112400000000008,2017-12-31,34
40.043833,-76.112400000000008,2017-12-17,75
40.043833,-76.112400000000008,2017-12-21,56
40.043833,-76.112400000000008,2017-12-03,87
40.043833,-76.112400000000008,2017-12-24,28
40.043833,-76.112400000000008,2017-12-23,52
40.043833,-76.112400000000008,2017-12-22,60
40.043833,-76.112400000000008,2017-12-13,18
40.043833,-76.112400000000008,2017-12-26,35
40.043833,-76.112400000000008,2017-12-06,25
40.043833,-76.112400000000008,2017-12-30,80
40.043833,-76.112400000000008,2017-12-02,69
40.043833,-76.112400000000008,2017-12-08,56
40.043833,-76.112400000000008,2017-12-29,52
40.043833,-76.112400000000008,2017-12-29,53
40.043833,-76.112400000000008,2017-12-18,86
40.043833,-76.112400000000008,2017-12-24,26
40.043833,-76.112400000000008,2017-12-23,56
40.043833,-76.112400000000008,2017-12-19,35
40.043833,-76.112400000000008,2017-12-18,87
40.043833,-76.112400000000008,2017-12-11,57
40.043833,-76.112400000000008,2017-12-28,30
40.043833,-76.112400000000008,2017-12-02,71
40.043833,-76.112400000000008,2017-12-26,30
40.246528,-77.18675,2017-12-29,46
40.246528,-77.18675,2017-12-23,55
40.246528,-77.18675,2017-12-28,21
