latitude,longitude,date_local,aqi
39.835556,-75.3725,2017-10-05,43
39.835556,-75.3725,2017-10-22,53
39.835556,-75.3725,2017-10-18,35
39.835556,-75.3725,2017-10-09,3
39.835556,-75.3725,2017-10-25,32
39.835556,-75.3725,2017-10-10,23
39.835556,-75.3725,2017-10-29,24
39.835556,-75.3725,2017-10-24,4
39.835556,-75.3725,2017-10-21,37
39.835556,-75.3725,2017-10-23,23
39.835556,-75.3725,2017-10-04,29
39.835556,-75.3725,2017-10-30,28
39.835556,-75.3725,2017-10-22,44
39.835556,-75.3725,2017-10-08,6
39.835556,-75.3725,2017-10-28,53
39.835556,-75.3725,2017-10-02,26
39.835556,-75.3725,2017-10-10,17
39.835556,-75.3725,2017-10-19,40
39.835556,-75.3725,2017-10-06,44
39.835556,-75.3725,2017-10-12,55
39.835556,-75.3725,2017-10-04,33
39.835556,-75.3725,2017-10-03,30
39.835556,-75.3725,2017-10-27,58
39.835556,-75.3725,2017-10-20,38
39.835556,-75.3725,2017-10-26,39
39.835556,-75.3725,2017-10-17,24
39.835556,-75.3725,2017-10-11,31
39.835556,-75.3725,2017-10-31,39
39.835556,-75.3725,2017-10-07,14
39.835556,-75.3725,2017-10-16,12
39.835556,-75.3725,2017-10-28,26
40.309722,-78.915,2017-10-31,47
40.309722,-78.915,2017-10-05,46
40.309722,-78.915,2017-10-12,19
40.309722,-78.915,2017-10-25,46
40.309722,-78.915,2017-10-08,16
40.309722,-78.915,2017-10-20,60
40.309722,-78.915,2017-10-27,56
40.309722,-78.915,2017-10-07,48
40.309722,-78.915,2017-10-21,55
40.309722,-78.915,2017-10-06,54
40.309722,-78.915,2017-10-26,54
40.309722,-78.915,2017-10-17,51
40.309722,-78.915,2017-10-22,60
40.309722,-78.915,2017-10-23,54
40.309722,-78.915,2017-10-11,24
40.309722,-78.915,2017-10-24,26
40.309722,-78.915,2017-10-02,45
40.309722,-78.915,2017-10-14,41
40.309722,-78.915,2017-10-28,50
40.309722,-78.915,2017-10-15,35
40.309722,-78.915,2017-10-13,38
40.309722,-78.915,2017-10-03,52
40.309722,-78.915,2017-10-09,7
40.309722,-78.915,2017-10-10,29
40.309722,-78.915,2017-10-29,29
40.309722,-78.915,2017-10-18,49
40.309722,-78.915,2017-10-19,49
40.309722,-78.915,2017-10-04,50
40.309722,-78.915,2017-10-30,44
40.309722,-78.915,2017-10-16,33
40.43743,-79.863571999999991,2017-10-29,26
40.43743,-79.863571999999991,2017-10-16,13
40.43743,-79.863571999999991,2017-10-03,35
40.43743,-79.863571999999991,2017-10-15,50
40.43743,-79.863571999999991,2017-10-07,44
40.43743,-79.863571999999991,2017-10-14,42
40.43743,-79.863571999999991,2017-10-23,26
40.43743,-79.863571999999991,2017-10-05,53
40.43743,-79.863571999999991,2017-10-19,58
40.43743,-79.863571999999991,2017-10-31,27
40.43743,-79.863571999999991,2017-10-27,37
40.43743,-79.863571999999991,2017-10-30,31
40.43743,-79.863571999999991,2017-10-02,29
40.43743,-79.863571999999991,2017-10-13,21
40.43743,-79.863571999999991,2017-10-25,22
40.43743,-79.863571999999991,2017-10-20,55
40.43743,-79.863571999999991,2017-10-22,53
40.43743,-79.863571999999991,2017-10-09,17
40.43743,-79.863571999999991,2017-10-21,56
40.43743,-79.863571999999991,2017-10-26,52
40.43743,-79.863571999999991,2017-10-11,41
40.43743,-79.863571999999991,2017-10-08,27
40.43743,-79.863571999999991,2017-10-24,20
40.43743,-79.863571999999991,2017-10-06,59
40.43743,-79.863571999999991,2017-10-18,56
40.43743,-79.863571999999991,2017-10-28,32
40.43743,-79.863571999999991,2017-10-12,24
40.43743,-79.863571999999991,2017-10-10,46
40.43743,-79.863571999999991,2017-10-17,52
40.43743,-79.863571999999991,2017-10-04,53
40.617488,-79.72766399999999,2017-10-22,54
40.617488,-79.72766399999999,2017-10-07,49
40.617488,-79.72766399999999,2017-10-10,35
40.617488,-79.72766399999999,2017-10-28,28
40.617488,-79.72766399999999,2017-10-25,18
40.617488,-79.72766399999999,2017-10-13,20
40.617488,-79.72766399999999,2017-10-31,20
40.617488,-79.72766399999999,2017-10-19,61
40.617488,-79.72766399999999,2017-10-04,43
40.617488,-79.72766399999999,2017-10-16,13
40.054171,-74.985165999999992,2017-10-31,45
40.054171,-74.985165999999992,2017-10-24,10
40.054171,-74.985165999999992,2017-10-30,24
40.054171,-74.985165999999992,2017-10-02,15
40.054171,-74.985165999999992,2017-10-27,48
40.054171,-74.985165999999992,2017-10-23,10
40.054171,-74.985165999999992,2017-10-26,28
40.054171,-74.985165999999992,2017-10-04,18
40.054171,-74.985165999999992,2017-10-03,17
40.054171,-74.985165999999992,2017-10-19,53
40.054171,-74.985165999999992,2017-10-05,25
40.054171,-74.985165999999992,2017-10-17,37
40.054171,-74.985165999999992,2017-10-18,47
40.054171,-74.985165999999992,2017-10-22,62
40.054171,-74.985165999999992,2017-10-25,26
40.054171,-74.985165999999992,2017-10-21,53
40.054171,-74.985165999999992,2017-10-20,43
40.054171,-74.985165999999992,2017-10-28,40
40.054171,-74.985165999999992,2017-10-06,26
40.112221999999996,-75.309167,2017-10-16,13
40.112221999999996,-75.309167,2017-10-26,15
40.112221999999996,-75.309167,2017-10-20,40
40.112221999999996,-75.309167,2017-10-04,39
40.112221999999996,-75.309167,2017-10-18,42
40.112221999999996,-75.309167,2017-10-14,26
40.112221999999996,-75.309167,2017-10-21,45
40.112221999999996,-75.309167,2017-10-27,45
40.112221999999996,-75.309167,2017-10-15,28
40.112221999999996,-75.309167,2017-10-30,17
40.112221999999996,-75.309167,2017-10-12,30
40.112221999999996,-75.309167,2017-10-19,41
40.112221999999996,-75.309167,2017-10-13,39
40.112221999999996,-75.309167,2017-10-02,33
40.112221999999996,-75.309167,2017-10-08,9
40.112221999999996,-75.309167,2017-10-24,20
40.112221999999996,-75.309167,2017-10-28,32
40.112221999999996,-75.309167,2017-10-17,21
40.112221999999996,-75.309167,2017-10-06,41
40.112221999999996,-75.309167,2017-10-23,32
40.112221999999996,-75.309167,2017-10-03,29
40.112221999999996,-75.309167,2017-10-31,32
