latitude,longitude,date_local,aqi
39.835556,-75.3725,2017-02-11,62
39.835556,-75.3725,2017-02-14,44
39.835556,-75.3725,2017-02-22,44
39.835556,-75.3725,2017-02-15,43
39.835556,-75.3725,2017-02-13,13
39.835556,-75.3725,2017-02-28,49
39.835556,-75.3725,2017-02-04,48
39.835556,-75.3725,2017-02-03,44
39.835556,-75.3725,2017-02-10,42
39.835556,-75.3725,2017-02-26,20
39.835556,-75.3725,2017-02-12,57
39.835556,-75.3725,2017-02-25,11
39.835556,-75.3725,2017-02-18,66
39.835556,-75.3725,2017-02-05,56
39.835556,-75.3725,2017-02-07,78
39.835556,-75.3725,2017-02-24,17
39.835556,-75.3725,2017-02-21,38
39.835556,-75.3725,2017-02-24,22
39.835556,-75.3725,2017-02-08,53
39.835556,-75.3725,2017-02-16,16
39.835556,-75.3725,2017-02-20,28
39.835556,-75.3725,2017-02-09,14
39.835556,-75.3725,2017-02-23,48
39.835556,-75.3725,2017-02-27,52
39.835556,-75.3725,2017-02-06,69
39.835556,-75.3725,2017-02-12,58
39.835556,-75.3725,2017-02-02,40
39.835556,-75.3725,2017-02-17,46
39.835556,-75.3725,2017-02-19,51
39.835556,-75.3725,2017-02-06,66
40.309722,-78.915,2017-02-18,61
40.309722,-78.915,2017-02-24,47
40.309722,-78.915,2017-02-09,21
40.309722,-78.915,2017-02-10,45
40.309722,-78.915,2017-02-17,64
40.309722,-78.915,2017-02-12,54
40.309722,-78.915,2017-02-21,56
40.309722,-78.915,2017-02-04,43
40.309722,-78.915,2017-02-19,63
40.309722,-78.915,2017-02-06,65
40.309722,-78.915,2017-02-14,53
40.309722,-78.915,2017-02-13,34
40.309722,-78.915,2017-02-28,61
40.309722,-78.915,2017-02-23,61
40.309722,-78.915,2017-02-22,67
40.309722,-78.915,2017-02-11,52
40.309722,-78.915,2017-02-20,67
40.309722,-78.915,2017-02-05,61
40.309722,-78.915,2017-02-27,62
40.309722,-78.915,2017-02-25,37
40.309722,-78.915,2017-02-26,43
40.309722,-78.915,2017-02-02,39
40.309722,-78.915,2017-02-15,30
40.309722,-78.915,2017-02-03,53
40.309722,-78.915,2017-02-08,39
40.309722,-78.915,2017-02-07,76
40.309722,-78.915,2017-02-16,31
40.43743,-79.863571999999991,2017-02-06,61
40.43743,-79.863571999999991,2017-02-04,32
40.43743,-79.863571999999991,2017-02-05,55
40.43743,-79.863571999999991,2017-02-22,70
40.43743,-79.863571999999991,2017-02-03,52
40.43743,-79.863571999999991,2017-02-14,51
40.43743,-79.863571999999991,2017-02-07,45
40.43743,-79.863571999999991,2017-02-02,34
40.43743,-79.863571999999991,2017-02-25,20
40.43743,-79.863571999999991,2017-02-27,52
40.43743,-79.863571999999991,2017-02-28,41
40.43743,-79.863571999999991,2017-02-18,62
40.43743,-79.863571999999991,2017-02-12,44
40.43743,-79.863571999999991,2017-02-20,74
40.43743,-79.863571999999991,2017-02-23,53
40.43743,-79.863571999999991,2017-02-13,29
40.43743,-79.863571999999991,2017-02-24,46
40.43743,-79.863571999999991,2017-02-11,46
40.43743,-79.863571999999991,2017-02-19,61
40.43743,-79.863571999999991,2017-02-09,23
40.43743,-79.863571999999991,2017-02-08,33
40.43743,-79.863571999999991,2017-02-21,49
40.43743,-79.863571999999991,2017-02-15,29
40.43743,-79.863571999999991,2017-02-10,46
40.43743,-79.863571999999991,2017-02-26,32
40.43743,-79.863571999999991,2017-02-16,37
40.43743,-79.863571999999991,2017-02-17,64
40.617488,-79.72766399999999,2017-02-03,37
40.617488,-79.72766399999999,2017-02-27,38
40.617488,-79.72766399999999,2017-02-09,15
40.617488,-79.72766399999999,2017-02-12,35
40.617488,-79.72766399999999,2017-02-24,57
40.617488,-79.72766399999999,2017-02-06,60
40.617488,-79.72766399999999,2017-02-18,52
40.617488,-79.72766399999999,2017-02-15,17
40.617488,-79.72766399999999,2017-02-21,47
40.054171,-74.985165999999992,2017-02-08,53
40.054171,-74.985165999999992,2017-02-20,26
40.054171,-74.985165999999992,2017-02-25,16
40.054171,-74.985165999999992,2017-02-18,63
40.054171,-74.985165999999992,2017-02-09,26
40.054171,-74.985165999999992,2017-02-26,32
40.054171,-74.985165999999992,2017-02-27,46
40.054171,-74.985165999999992,2017-02-15,49
40.054171,-74.985165999999992,2017-02-28,37
40.054171,-74.985165999999992,2017-02-06,66
40.054171,-74.985165999999992,2017-02-03,43
40.054171,-74.985165999999992,2017-02-21,36
40.054171,-74.985165999999992,2017-02-19,52
40.054171,-74.985165999999992,2017-02-17,45
40.054171,-74.985165999999992,2017-02-16,26
40.054171,-74.985165999999992,2017-02-11,63
40.054171,-74.985165999999992,2017-02-02,42
40.054171,-74.985165999999992,2017-02-07,72
40.054171,-74.985165999999992,2017-02-05,58
40.054171,-74.985165999999992,2017-02-24,18
40.054171,-74.985165999999992,2017-02-13,23
40.054171,-74.985165999999992,2017-02-23,55
40.054171,-74.985165999999992,2017-02-22,55
40.054171,-74.985165999999992,2017-02-04,41
40.054171,-74.985165999999992,2017-02-14,41
40.054171,-74.985165999999992,2017-02-12,54
40.054171,-74.985165999999992,2017-02-10,45
40.112221999999996,-75.309167,2017-02-20,35
40.112221999999996,-75.309167,2017-02-28,45
40.112221999999996,-75.309167,2017-02-21,43
40.112221999999996,-75.309167,2017-02-22,55
40.112221999999996,-75.309167,2017-02-05,69
40.112221999999996,-75.309167,2017-02-18,64
40.112221999999996,-75.309167,2017-02-03,55
40.112221999999996,-75.309167,2017-02-07,80
40.112221999999996,-75.309167,2017-02-17,54
40.112221999999996,-75.309167,2017-02-11,69
40.112221999999996,-75.309167,2017-02-13,38
40.112221999999996,-75.309167,2017-02-10,54
40.112221999999996,-75.309167,2017-02-15,57
40.112221999999996,-75.309167,2017-02-27,54
40.112221999999996,-75.309167,2017-02-26,38
40.112221999999996,-75.309167,2017-02-09,37
40.112221999999996,-75.309167,2017-02-24,28
40.112221999999996,-75.309167,2017-02-14,54
40.112221999999996,-75.309167,2017-02-04,59
40.112221999999996,-75.309167,2017-02-12,67
40.112221999999996,-75.309167,2017-02-25,20
40.112221999999996,-75.309167,2017-02-23,56
40.112221999999996,-75.309167,2017-02-16,42
40.112221999999996,-75.309167,2017-02-06,71
40.112221999999996,-75.309167,2017-02-02,54
40.112221999999996,-75.309167,2017-02-08,53
40.112221999999996,-75.309167,2017-02-19,55
40.375644,-80.169942999999989,2017-02-15,15
40.375644,-80.169942999999989,2017-02-09,16
40.375644,-80.169942999999989,2017-02-12,38
40.375644,-80.169942999999989,2017-02-27,25
40.375644,-80.169942999999989,2017-02-06,52
40.375644,-80.169942999999989,2017-02-21,41
40.375644,-80.169942999999989,2017-02-24,29
40.375644,-80.169942999999989,2017-02-03,36
40.375644,-80.169942999999989,2017-02-18,39
40.043833,-76.112400000000008,2017-02-09,11
40.043833,-76.112400000000008,2017-02-02,37
40.043833,-76.112400000000008,2017-02-21,30
40.043833,-76.112400000000008,2017-02-14,40
40.043833,-76.112400000000008,2017-02-12,57
40.043833,-76.112400000000008,2017-02-13,15
40.043833,-76.112400000000008,2017-02-14,41
40.043833,-76.112400000000008,2017-02-03,40
40.043833,-76.112400000000008,2017-02-04,39
40.043833,-76.112400000000008,2017-02-10,35
40.043833,-76.112400000000008,2017-02-12,58
40.043833,-76.112400000000008,2017-02-08,50
40.043833,-76.112400000000008,2017-02-09,14
40.043833,-76.112400000000008,2017-02-15,40
40.043833,-76.112400000000008,2017-02-19,53
40.043833,-76.112400000000008,2017-02-07,64
40.043833,-76.112400000000008,2017-02-25,16
40.043833,-76.112400000000008,2017-02-13,14
