latitude,longitude,date_local,aqi
40.337328,-76.38344699999999,2017-05-24,23
40.337328,-76.38344699999999,2017-05-27,5
40.337328,-76.38344699999999,2017-05-30,8
40.337328,-76.38344699999999,2017-05-03,13
40.337328,-76.38344699999999,2017-05-29,22
40.337328,-76.38344699999999,2017-05-02,17
40.337328,-76.38344699999999,2017-05-19,41
40.337328,-76.38344699999999,2017-05-23,39
40.337328,-76.38344699999999,2017-05-24,39
40.337328,-76.38344699999999,2017-05-21,25
40.337328,-76.38344699999999,2017-05-12,43
40.337328,-76.38344699999999,2017-05-14,20
40.337328,-76.38344699999999,2017-05-10,40
40.337328,-76.38344699999999,2017-05-05,17
40.337328,-76.38344699999999,2017-05-16,22
40.337328,-76.38344699999999,2017-05-30,18
40.337328,-76.38344699999999,2017-05-11,45
40.337328,-76.38344699999999,2017-05-22,19
40.337328,-76.38344699999999,2017-05-04,28
40.337328,-76.38344699999999,2017-05-11,35
40.337328,-76.38344699999999,2017-05-09,25
40.337328,-76.38344699999999,2017-05-19,21
40.337328,-76.38344699999999,2017-05-18,34
40.337328,-76.38344699999999,2017-05-25,15
40.337328,-76.38344699999999,2017-05-12,52
40.337328,-76.38344699999999,2017-05-17,51
39.92002,-77.30968,2017-05-08,8
39.92002,-77.30968,2017-05-04,15
39.92002,-77.30968,2017-05-20,35
39.92002,-77.30968,2017-05-06,8
39.92002,-77.30968,2017-05-21,29
39.92002,-77.30968,2017-05-22,30
39.92002,-77.30968,2017-05-17,41
39.92002,-77.30968,2017-05-24,54
39.92002,-77.30968,2017-05-11,49
39.92002,-77.30968,2017-05-19,42
39.92002,-77.30968,2017-05-23,34
39.92002,-77.30968,2017-05-31,21
39.92002,-77.30968,2017-05-10,23
39.92002,-77.30968,2017-05-28,42
39.92002,-77.30968,2017-05-07,8
39.92002,-77.30968,2017-05-18,46
39.92002,-77.30968,2017-05-16,10
39.92002,-77.30968,2017-05-03,13
39.92002,-77.30968,2017-05-12,24
39.92002,-77.30968,2017-05-30,24
39.92002,-77.30968,2017-05-27,22
39.92002,-77.30968,2017-05-14,19
39.92002,-77.30968,2017-05-09,15
39.92002,-77.30968,2017-05-05,10
39.92002,-77.30968,2017-05-29,24
39.92002,-77.30968,2017-05-26,23
39.92002,-77.30968,2017-05-13,4
39.92002,-77.30968,2017-05-25,13
39.92002,-77.30968,2017-05-02,18
39.92002,-77.30968,2017-05-15,3
40.628056,-75.341111,2017-05-21,40
40.628056,-75.341111,2017-05-04,39
40.628056,-75.341111,2017-05-13,22
40.628056,-75.341111,2017-05-08,28
40.628056,-75.341111,2017-05-21,21
40.628056,-75.341111,2017-05-23,25
40.628056,-75.341111,2017-05-09,16
40.628056,-75.341111,2017-05-30,10
40.628056,-75.341111,2017-05-14,15
40.628056,-75.341111,2017-05-02,18
40.628056,-75.341111,2017-05-31,26
40.628056,-75.341111,2017-05-16,38
40.628056,-75.341111,2017-05-06,29
40.628056,-75.341111,2017-05-18,66
40.628056,-75.341111,2017-05-14,25
40.628056,-75.341111,2017-05-02,32
40.628056,-75.341111,2017-05-30,20
40.628056,-75.341111,2017-05-10,23
40.628056,-75.341111,2017-05-17,58
40.628056,-75.341111,2017-05-19,57
40.628056,-75.341111,2017-05-24,26
40.628056,-75.341111,2017-05-17,51
40.628056,-75.341111,2017-05-11,21
40.628056,-75.341111,2017-05-29,15
40.628056,-75.341111,2017-05-10,14
40.628056,-75.341111,2017-05-26,10
40.628056,-75.341111,2017-05-28,33
40.628056,-75.341111,2017-05-29,18
40.628056,-75.341111,2017-05-15,24
40.628056,-75.341111,2017-05-26,19
40.628056,-75.341111,2017-05-22,29
40.628056,-75.341111,2017-05-07,21
40.628056,-75.341111,2017-05-11,35
40.628056,-75.341111,2017-05-19,42
40.628056,-75.341111,2017-05-27,25
40.628056,-75.341111,2017-05-18,57
40.628056,-75.341111,2017-05-20,17
40.628056,-75.341111,2017-05-12,20
40.628056,-75.341111,2017-05-05,14
40.628056,-75.341111,2017-05-24,40
40.628056,-75.341111,2017-05-23,35
40.628056,-75.341111,2017-05-25,15
40.628056,-75.341111,2017-05-20,27
40.628056,-75.341111,2017-05-27,28
40.628056,-75.341111,2017-05-22,16
40.628056,-75.341111,2017-05-25,5
40.628056,-75.341111,2017-05-03,3
40.628056,-75.341111,2017-05-06,18
40.628056,-75.341111,2017-05-08,13
40.628056,-75.341111,2017-05-15,10
40.628056,-75.341111,2017-05-09,29
40.628056,-75.341111,2017-05-31,32
40.628056,-75.341111,2017-05-28,45
40.628056,-75.341111,2017-05-05,22
40.628056,-75.341111,2017-05-03,26
40.628056,-75.341111,2017-05-12,31
40.628056,-75.341111,2017-05-07,8
40.628056,-75.341111,2017-05-16,20
40.628056,-75.341111,2017-05-04,18
40.628056,-75.341111,2017-05-13,6
41.215014,-80.484779,2017-05-13,51
41.215014,-80.484779,2017-05-21,43
41.215014,-80.484779,2017-05-14,56
41.215014,-80.484779,2017-05-18,57
41.215014,-80.484779,2017-05-16,55
41.215014,-80.484779,2017-05-08,44
41.215014,-80.484779,2017-05-15,37
41.215014,-80.484779,2017-05-20,43
41.215014,-80.484779,2017-05-25,24
41.215014,-80.484779,2017-05-29,33
41.215014,-80.484779,2017-05-02,33
41.215014,-80.484779,2017-05-22,33
41.215014,-80.484779,2017-05-23,46
41.215014,-80.484779,2017-05-27,50
41.215014,-80.484779,2017-05-30,48
41.215014,-80.484779,2017-05-12,53
41.215014,-80.484779,2017-05-05,24
41.215014,-80.484779,2017-05-10,44
41.215014,-80.484779,2017-05-19,46
41.215014,-80.484779,2017-05-11,45
41.215014,-80.484779,2017-05-06,28
41.215014,-80.484779,2017-05-24,49
41.215014,-80.484779,2017-05-28,57
41.215014,-80.484779,2017-05-31,43
41.215014,-80.484779,2017-05-09,54
41.215014,-80.484779,2017-05-03,39
41.215014,-80.484779,2017-05-04,44
41.215014,-80.484779,2017-05-26,35
41.215014,-80.484779,2017-05-07,36
41.215014,-80.484779,2017-05-17,63
39.818715,-75.413973,2017-05-09,23
39.818715,-75.413973,2017-05-17,48
39.818715,-75.413973,2017-05-22,16
39.818715,-75.413973,2017-05-08,8
39.818715,-75.413973,2017-05-15,15
39.818715,-75.413973,2017-05-16,23
39.818715,-75.413973,2017-05-13,7
39.818715,-75.413973,2017-05-14,16
39.818715,-75.413973,2017-05-11,23
39.818715,-75.413973,2017-05-02,13
39.818715,-75.413973,2017-05-06,5
39.818715,-75.413973,2017-05-05,11
39.818715,-75.413973,2017-05-31,35
39.818715,-75.413973,2017-05-18,56
39.818715,-75.413973,2017-05-19,43
39.818715,-75.413973,2017-05-21,18
39.818715,-75.413973,2017-05-20,22
39.818715,-75.413973,2017-05-04,7
39.818715,-75.413973,2017-05-10,28
39.818715,-75.413973,2017-05-03,2
39.818715,-75.413973,2017-05-12,19
40.535278,-78.37083299999999,2017-05-09,17
40.535278,-78.37083299999999,2017-05-23,19
40.535278,-78.37083299999999,2017-05-12,19
40.535278,-78.37083299999999,2017-05-17,45
40.535278,-78.37083299999999,2017-05-16,28
40.535278,-78.37083299999999,2017-05-15,6
40.535278,-78.37083299999999,2017-05-18,43
40.535278,-78.37083299999999,2017-05-02,11
40.535278,-78.37083299999999,2017-05-25,5
40.535278,-78.37083299999999,2017-05-13,11
40.535278,-78.37083299999999,2017-05-26,9
40.535278,-78.37083299999999,2017-05-27,33
40.535278,-78.37083299999999,2017-05-08,10
40.535278,-78.37083299999999,2017-05-07,5
40.535278,-78.37083299999999,2017-05-10,24
40.535278,-78.37083299999999,2017-05-11,28
40.535278,-78.37083299999999,2017-05-24,31
40.535278,-78.37083299999999,2017-05-03,6
40.535278,-78.37083299999999,2017-05-28,51
40.535278,-78.37083299999999,2017-05-31,23
40.535278,-78.37083299999999,2017-05-20,28
40.535278,-78.37083299999999,2017-05-04,21
40.535278,-78.37083299999999,2017-05-29,22
40.535278,-78.37083299999999,2017-05-21,34
40.535278,-78.37083299999999,2017-05-14,30
40.535278,-78.37083299999999,2017-05-05,6
40.535278,-78.37083299999999,2017-05-22,28
40.535278,-78.37083299999999,2017-05-30,37
40.535278,-78.37083299999999,2017-05-06,4
40.535278,-78.37083299999999,2017-05-19,40
40.499767,-80.071337,2017-05-14,41
40.499767,-80.071337,2017-05-18,56
40.499767,-80.071337,2017-05-20,40
40.499767,-80.071337,2017-05-03,17
40.499767,-80.071337,2017-05-22,28
40.499767,-80.071337,2017-05-29,35
40.499767,-80.071337,2017-05-30,40
40.499767,-80.071337,2017-05-13,32
40.499767,-80.071337,2017-05-19,47
40.499767,-80.071337,2017-05-25,22
40.499767,-80.071337,2017-05-28,58
40.499767,-80.071337,2017-05-04,35
40.499767,-80.071337,2017-05-08,26
40.499767,-80.071337,2017-05-16,53
40.499767,-80.071337,2017-05-05,7
40.499767,-80.071337,2017-05-04,18
40.499767,-80.071337,2017-05-21,21
40.499767,-80.071337,2017-05-31,39
40.499767,-80.071337,2017-05-31,38
40.499767,-80.071337,2017-05-26,25
40.499767,-80.071337,2017-05-28,54
40.499767,-80.071337,2017-05-12,25
40.499767,-80.071337,2017-05-17,59
40.499767,-80.071337,2017-05-11,38
40.499767,-80.071337,2017-05-02,15
40.499767,-80.071337,2017-05-10,51
40.499767,-80.071337,2017-05-06,11
40.499767,-80.071337,2017-05-23,28
40.499767,-80.071337,2017-05-10,45
40.499767,-80.071337,2017-05-07,18
40.499767,-80.071337,2017-05-09,30
40.499767,-80.071337,2017-05-07,26
40.499767,-80.071337,2017-05-15,19
40.499767,-80.071337,2017-05-25,14
40.499767,-80.071337,2017-05-24,18
40.499767,-80.071337,2017-05-27,44
40.499767,-80.071337,2017-05-13,39
40.499767,-80.071337,2017-05-19,54
40.499767,-80.071337,2017-05-16,56
40.499767,-80.071337,2017-05-22,29
39.922867,-75.186921,2017-05-09,18
39.922867,-75.186921,2017-05-21,20
39.922867,-75.186921,2017-05-20,23
39.922867,-75.186921,2017-05-10,33
39.922867,-75.186921,2017-05-16,31
39.922867,-75.186921,2017-05-17,57
39.922867,-75.186921,2017-05-04,20
39.922867,-75.186921,2017-05-14,21
39.922867,-75.186921,2017-05-18,64
39.922867,-75.186921,2017-05-30,20
39.922867,-75.186921,2017-05-11,30
39.922867,-75.186921,2017-05-23,47
39.922867,-75.186921,2017-05-19,53
39.922867,-75.186921,2017-05-25,23
39.922867,-75.186921,2017-05-24,28
39.922867,-75.186921,2017-05-12,17
39.922867,-75.186921,2017-05-28,34
39.922867,-75.186921,2017-05-22,35
39.922867,-75.186921,2017-05-31,41
39.922867,-75.186921,2017-05-26,25
39.922867,-75.186921,2017-05-06,28
40.445277999999995,-80.420833,2017-05-28,23
40.445277999999995,-80.420833,2017-05-23,13
40.445277999999995,-80.420833,2017-05-07,8
40.445277999999995,-80.420833,2017-05-26,12
40.445277999999995,-80.420833,2017-05-18,30
40.445277999999995,-80.420833,2017-05-19,23
40.445277999999995,-80.420833,2017-05-20,28
40.445277999999995,-80.420833,2017-05-13,23
40.445277999999995,-80.420833,2017-05-10,22
40.445277999999995,-80.420833,2017-05-29,8
40.445277999999995,-80.420833,2017-05-17,45
40.445277999999995,-80.420833,2017-05-24,10
40.445277999999995,-80.420833,2017-05-02,3
40.445277999999995,-80.420833,2017-05-03,7
40.445277999999995,-80.420833,2017-05-04,10
40.445277999999995,-80.420833,2017-05-21,13
40.445277999999995,-80.420833,2017-05-14,28
40.445277999999995,-80.420833,2017-05-27,23
40.445277999999995,-80.420833,2017-05-09,20
40.445277999999995,-80.420833,2017-05-22,4
40.445277999999995,-80.420833,2017-05-31,5
40.445277999999995,-80.420833,2017-05-12,18
40.445277999999995,-80.420833,2017-05-16,27
40.445277999999995,-80.420833,2017-05-11,30
40.445277999999995,-80.420833,2017-05-25,4
